model,seed,level,epoch,train_total,train_effect,train_vq,eval_total,eval_effect,eval_vq
original,4,2,42,0.8498748390197753,0.8498748390197753,0.0,0.8189881664276123,0.8189881664276123,0.0
original,4,2,43,0.8612599437713623,0.8612599437713623,0.0,0.872303600692749,0.872303600692749,0.0
original,4,2,44,0.8573139360427856,0.8573139360427856,0.0,0.8041175281524658,0.8041175281524658,0.0
original,4,2,45,0.8290511355400085,0.8290511355400085,0.0,0.8686118577957154,0.8686118577957154,0.0
original,4,2,46,0.8429215181350708,0.8429215181350708,0.0,0.8475693153381347,0.8475693153381347,0.0
original,4,2,47,0.8312101934432984,0.8312101934432984,0.0,0.8149349588394165,0.8149349588394165,0.0
original,4,2,48,0.8488853447914123,0.8488853447914123,0.0,0.8412019884109497,0.8412019884109497,0.0
original,4,2,49,0.8215547175407409,0.8215547175407409,0.0,0.8161562788009643,0.8161562788009643,0.0
original,4,2,50,0.809680091381073,0.809680091381073,0.0,0.8414717603683471,0.8414717603683471,0.0
original,4,2,51,0.8325581160545349,0.8325581160545349,0.0,0.8368440937042236,0.8368440937042236,0.0
original,4,2,52,0.8065039651870728,0.8065039651870728,0.0,0.8004481031417847,0.8004481031417847,0.0
original,4,2,53,0.804715013885498,0.804715013885498,0.0,0.8151589826583863,0.8151589826583863,0.0
original,4,2,54,0.8115248668670654,0.8115248668670654,0.0,0.8042725450515747,0.8042725450515747,0.0
original,4,2,55,0.8237576975822448,0.8237576975822448,0.0,0.791491337966919,0.791491337966919,0.0
original,4,2,56,0.8069622258186341,0.8069622258186341,0.0,0.7855999912261963,0.7855999912261963,0.0
original,4,2,57,0.8224904739379882,0.8224904739379882,0.0,0.8036874771118164,0.8036874771118164,0.0
original,4,2,58,0.8317464399337768,0.8317464399337768,0.0,0.8575363258361817,0.8575363258361817,0.0
original,4,2,59,0.8219908544540405,0.8219908544540405,0.0,0.8140414058685302,0.8140414058685302,0.0
original,4,2,60,0.8160337089538574,0.8160337089538574,0.0,0.7875895635604858,0.7875895635604858,0.0
original,4,2,61,0.8212190057754517,0.8212190057754517,0.0,0.8124929550170898,0.8124929550170898,0.0
original,4,2,62,0.7953650628089904,0.7953650628089904,0.0,0.7531721199035645,0.7531721199035645,0.0
original,4,2,63,0.7741286401748657,0.7741286401748657,0.0,0.7740686109542847,0.7740686109542847,0.0
original,4,2,64,0.7848801091194153,0.7848801091194153,0.0,0.7845960912704468,0.7845960912704468,0.0
original,4,2,65,0.7965333618164062,0.7965333618164062,0.0,0.771568661403656,0.771568661403656,0.0
original,4,2,66,0.7879119420051575,0.7879119420051575,0.0,0.8073989568710327,0.8073989568710327,0.0
original,4,2,67,0.8064869247436524,0.8064869247436524,0.0,0.8115097790718079,0.8115097790718079,0.0
original,4,2,68,0.8037789025306702,0.8037789025306702,0.0,0.7524615962982177,0.7524615962982177,0.0
original,4,2,69,0.7955618165016174,0.7955618165016174,0.0,0.7850471263885498,0.7850471263885498,0.0
original,4,2,70,0.7912467698097229,0.7912467698097229,0.0,0.7578333338737487,0.7578333338737487,0.0
original,4,2,71,0.7908469228744507,0.7908469228744507,0.0,0.7560997227668762,0.7560997227668762,0.0
original,4,2,72,0.798882100391388,0.798882100391388,0.0,0.7710885807991028,0.7710885807991028,0.0
original,4,2,73,0.7725265276908875,0.7725265276908875,0.0,0.7824024568557739,0.7824024568557739,0.0
original,4,2,74,0.8146974606513977,0.8146974606513977,0.0,0.7562963478088379,0.7562963478088379,0.0
original,4,2,75,0.7892898948669433,0.7892898948669433,0.0,0.7551654957771301,0.7551654957771301,0.0
original,4,2,76,0.7898032529830933,0.7898032529830933,0.0,0.7857259162902832,0.7857259162902832,0.0
original,4,2,77,0.7818899518013,0.7818899518013,0.0,0.7443208132743836,0.7443208132743836,0.0
original,4,2,78,0.7702650233268737,0.7702650233268737,0.0,0.7344781944274902,0.7344781944274902,0.0
original,4,2,79,0.7592806042671204,0.7592806042671204,0.0,0.7701798916816711,0.7701798916816711,0.0
original,4,2,80,0.7651364846229554,0.7651364846229554,0.0,0.7366513317108154,0.7366513317108154,0.0
original,4,2,81,0.773591540813446,0.773591540813446,0.0,0.7714666850090027,0.7714666850090027,0.0
original,4,2,82,0.765632799911499,0.765632799911499,0.0,0.7457056837081909,0.7457056837081909,0.0
original,4,2,83,0.7874930830001831,0.7874930830001831,0.0,0.7475376142501831,0.7475376142501831,0.0
original,4,2,84,0.7812711515426636,0.7812711515426636,0.0,0.7251913712501525,0.7251913712501525,0.0
original,4,2,85,0.7688884893417358,0.7688884893417358,0.0,0.7342181232452393,0.7342181232452393,0.0
original,4,2,86,0.7773226841926575,0.7773226841926575,0.0,0.7688049295425415,0.7688049295425415,0.0
original,4,2,87,0.7627390493392945,0.7627390493392945,0.0,0.7466566175460816,0.7466566175460816,0.0
original,4,2,88,0.7628261417388916,0.7628261417388916,0.0,0.7412971925735473,0.7412971925735473,0.0
original,4,2,89,0.7746598763465882,0.7746598763465882,0.0,0.7287001131057739,0.7287001131057739,0.0
original,4,2,90,0.7675070353507996,0.7675070353507996,0.0,0.7633947442054748,0.7633947442054748,0.0
original,4,2,91,0.7765213158607482,0.7765213158607482,0.0,0.7518897611618042,0.7518897611618042,0.0
original,4,2,92,0.7583101231575012,0.7583101231575012,0.0,0.7464850695610047,0.7464850695610047,0.0
original,4,2,93,0.7582444744110107,0.7582444744110107,0.0,0.7386855851173401,0.7386855851173401,0.0
original,4,2,94,0.766502527332306,0.766502527332306,0.0,0.7352763900756836,0.7352763900756836,0.0
original,4,2,95,0.7381330774307251,0.7381330774307251,0.0,0.7331812753677368,0.7331812753677368,0.0
original,4,2,96,0.7547952390670777,0.7547952390670777,0.0,0.7282563403129577,0.7282563403129577,0.0
original,4,2,97,0.7570374011993408,0.7570374011993408,0.0,0.735785415649414,0.735785415649414,0.0
original,4,2,98,0.7513099357604981,0.7513099357604981,0.0,0.7225317109107972,0.7225317109107972,0.0
original,4,2,99,0.7415876445770264,0.7415876445770264,0.0,0.7232144415855408,0.7232144415855408,0.0
original,4,2,100,0.7585662068367004,0.7585662068367004,0.0,0.7627023045539856,0.7627023045539856,0.0
original,4,2,101,0.743836057472229,0.743836057472229,0.0,0.7543033075332641,0.7543033075332641,0.0
original,4,2,102,0.7419762102127075,0.7419762102127075,0.0,0.7218241730690003,0.7218241730690003,0.0
original,4,2,103,0.7547743341445923,0.7547743341445923,0.0,0.7206632809638978,0.7206632809638978,0.0
original,4,2,104,0.7361453862190247,0.7361453862190247,0.0,0.7228246531486511,0.7228246531486511,0.0
original,4,2,105,0.7429767660140991,0.7429767660140991,0.0,0.709716042804718,0.709716042804718,0.0
original,4,2,106,0.7288467747688293,0.7288467747688293,0.0,0.7357864567756652,0.7357864567756652,0.0
original,4,2,107,0.7310220405578614,0.7310220405578614,0.0,0.7140114204406738,0.7140114204406738,0.0
original,4,2,108,0.714890780544281,0.714890780544281,0.0,0.7149242923736572,0.7149242923736572,0.0
original,4,2,109,0.7521428586006165,0.7521428586006165,0.0,0.7397587087631226,0.7397587087631226,0.0
original,4,2,110,0.7442227560997009,0.7442227560997009,0.0,0.7440760976791382,0.7440760976791382,0.0
original,4,2,111,0.7450617572784424,0.7450617572784424,0.0,0.7375413075447083,0.7375413075447083,0.0
original,4,2,112,0.7255822303771973,0.7255822303771973,0.0,0.7280177262306213,0.7280177262306213,0.0
original,4,2,113,0.7653541768074036,0.7653541768074036,0.0,0.7477331143379211,0.7477331143379211,0.0
original,4,2,114,0.7458862849235535,0.7458862849235535,0.0,0.7204477184295655,0.7204477184295655,0.0
original,4,2,115,0.7184773413658142,0.7184773413658142,0.0,0.7198273864746094,0.7198273864746094,0.0
original,4,2,116,0.7364126209259033,0.7364126209259033,0.0,0.7190208352088928,0.7190208352088928,0.0
original,4,2,117,0.7346431862831115,0.7346431862831115,0.0,0.750486159324646,0.750486159324646,0.0
original,4,2,118,0.7540597472190856,0.7540597472190856,0.0,0.7508233882904053,0.7508233882904053,0.0
original,4,2,119,0.7326453000068665,0.7326453000068665,0.0,0.7368233810424805,0.7368233810424805,0.0
original,4,2,120,0.7507184247970581,0.7507184247970581,0.0,0.7528198618888855,0.7528198618888855,0.0
original,4,2,121,0.7482817427635193,0.7482817427635193,0.0,0.7313851771354676,0.7313851771354676,0.0
original,4,2,122,0.7204379587173462,0.7204379587173462,0.0,0.7610088723182679,0.7610088723182679,0.0
original,4,2,123,0.7393326901435852,0.7393326901435852,0.0,0.7330738348007202,0.7330738348007202,0.0
original,4,2,124,0.7291141683578491,0.7291141683578491,0.0,0.7326340766906738,0.7326340766906738,0.0
original,4,2,125,0.7416561339378357,0.7416561339378357,0.0,0.7224537578582764,0.7224537578582764,0.0
original,4,2,126,0.7193553354263306,0.7193553354263306,0.0,0.7274551956176758,0.7274551956176758,0.0
original,4,2,127,0.7311344039916993,0.7311344039916993,0.0,0.7250296143531799,0.7250296143531799,0.0
original,4,2,128,0.7249046684265137,0.7249046684265137,0.0,0.7289990947723388,0.7289990947723388,0.0
original,4,2,129,0.7336468877792358,0.7336468877792358,0.0,0.746890719795227,0.746890719795227,0.0
original,4,2,130,0.7264256423950195,0.7264256423950195,0.0,0.7257353882789612,0.7257353882789612,0.0
original,4,2,131,0.7359148868560791,0.7359148868560791,0.0,0.717169384765625,0.717169384765625,0.0
original,4,2,132,0.7216813616752624,0.7216813616752624,0.0,0.7306459987640381,0.7306459987640381,0.0
original,4,2,133,0.7200781271934509,0.7200781271934509,0.0,0.7166469992637634,0.7166469992637634,0.0
original,4,2,134,0.714862208366394,0.714862208366394,0.0,0.7013045362472534,0.7013045362472534,0.0
original,4,2,135,0.7372316987037658,0.7372316987037658,0.0,0.713436751461029,0.713436751461029,0.0
original,4,2,136,0.7248468431472779,0.7248468431472779,0.0,0.71469336643219,0.71469336643219,0.0
original,4,2,137,0.7082753090858459,0.7082753090858459,0.0,0.7098448947906494,0.7098448947906494,0.0
original,4,2,138,0.7310563993453979,0.7310563993453979,0.0,0.7070766880035401,0.7070766880035401,0.0
original,4,2,139,0.7273796364784241,0.7273796364784241,0.0,0.6970723811149597,0.6970723811149597,0.0
original,4,2,140,0.7207890459060668,0.7207890459060668,0.0,0.724731808757782,0.724731808757782,0.0
original,4,2,141,0.7381182021141052,0.7381182021141052,0.0,0.709140368938446,0.709140368938446,0.0
original,4,2,142,0.7150945425033569,0.7150945425033569,0.0,0.70443415184021,0.70443415184021,0.0
original,4,2,143,0.7309348222732543,0.7309348222732543,0.0,0.7129594552993774,0.7129594552993774,0.0
original,4,2,144,0.7263369814872742,0.7263369814872742,0.0,0.7094261961936951,0.7094261961936951,0.0
original,4,2,145,0.7313552121162414,0.7313552121162414,0.0,0.7023817496299744,0.7023817496299744,0.0
original,4,2,146,0.7136398950576782,0.7136398950576782,0.0,0.728516582775116,0.728516582775116,0.0
original,4,2,147,0.725549095249176,0.725549095249176,0.0,0.7327512948036193,0.7327512948036193,0.0
original,4,2,148,0.7345382058143616,0.7345382058143616,0.0,0.7093473330497742,0.7093473330497742,0.0
original,4,2,149,0.7400574850082398,0.7400574850082398,0.0,0.7088567288398743,0.7088567288398743,0.0
original,4,2,150,0.7457728969573975,0.7457728969573975,0.0,0.7032948175430298,0.7032948175430298,0.0
original,4,2,151,0.7157112743377686,0.7157112743377686,0.0,0.7127858415603637,0.7127858415603637,0.0
original,4,2,152,0.7254391381263733,0.7254391381263733,0.0,0.703366568183899,0.703366568183899,0.0
original,4,2,153,0.6903173459053039,0.6903173459053039,0.0,0.7001739497184754,0.7001739497184754,0.0
original,4,2,154,0.7141924715995789,0.7141924715995789,0.0,0.7061295530319214,0.7061295530319214,0.0
original,4,2,155,0.7260463703155517,0.7260463703155517,0.0,0.7082330339431763,0.7082330339431763,0.0
original,4,2,156,0.717370793914795,0.717370793914795,0.0,0.703169728755951,0.703169728755951,0.0
original,4,2,157,0.702822421169281,0.702822421169281,0.0,0.7027970129966736,0.7027970129966736,0.0
original,4,2,158,0.7003772487640381,0.7003772487640381,0.0,0.7040908210754394,0.7040908210754394,0.0
original,4,2,159,0.7271568101882935,0.7271568101882935,0.0,0.7073546947479248,0.7073546947479248,0.0
original,4,2,160,0.7183757691383362,0.7183757691383362,0.0,0.7178136082649231,0.7178136082649231,0.0
original,4,2,161,0.7196026889801025,0.7196026889801025,0.0,0.7171290910720826,0.7171290910720826,0.0
original,4,2,162,0.7150910494804382,0.7150910494804382,0.0,0.7101110747337341,0.7101110747337341,0.0
original,4,2,163,0.7126335698127747,0.7126335698127747,0.0,0.7026364542007446,0.7026364542007446,0.0
original,4,2,164,0.7195148215293884,0.7195148215293884,0.0,0.7038694105148315,0.7038694105148315,0.0
original,4,2,165,0.704203267288208,0.704203267288208,0.0,0.7016400871276856,0.7016400871276856,0.0
original,4,2,166,0.7178604825019836,0.7178604825019836,0.0,0.6962159778594971,0.6962159778594971,0.0
original,4,2,167,0.7103126190185547,0.7103126190185547,0.0,0.6992551872253417,0.6992551872253417,0.0
original,4,2,168,0.7210662495613098,0.7210662495613098,0.0,0.7204864553451538,0.7204864553451538,0.0
original,4,2,169,0.7622355347633362,0.7622355347633362,0.0,0.7050095013618469,0.7050095013618469,0.0
original,4,2,170,0.7060487729072571,0.7060487729072571,0.0,0.6978355131149292,0.6978355131149292,0.0
original,4,2,171,0.7279359090805053,0.7279359090805053,0.0,0.7129252362251282,0.7129252362251282,0.0
original,4,2,172,0.7281775676727295,0.7281775676727295,0.0,0.7093621178627014,0.7093621178627014,0.0
original,4,2,173,0.7200534579277038,0.7200534579277038,0.0,0.6978708142280579,0.6978708142280579,0.0
original,4,2,174,0.7077417423248291,0.7077417423248291,0.0,0.6976300217628479,0.6976300217628479,0.0
original,4,2,175,0.7299352018356323,0.7299352018356323,0.0,0.7122582934379578,0.7122582934379578,0.0
original,4,2,176,0.7233607518196106,0.7233607518196106,0.0,0.6985729579925537,0.6985729579925537,0.0
original,4,2,177,0.7178685276031495,0.7178685276031495,0.0,0.7006451796531677,0.7006451796531677,0.0
original,4,2,178,0.7271432579994201,0.7271432579994201,0.0,0.6950457834243774,0.6950457834243774,0.0
original,4,2,179,0.7050256300926209,0.7050256300926209,0.0,0.7119415694236756,0.7119415694236756,0.0
original,4,2,180,0.7032240283966065,0.7032240283966065,0.0,0.7077802826881409,0.7077802826881409,0.0
original,4,2,181,0.7383185609817505,0.7383185609817505,0.0,0.7058242561340332,0.7058242561340332,0.0
original,4,2,182,0.7236552855491638,0.7236552855491638,0.0,0.6997501395225525,0.6997501395225525,0.0
original,4,2,183,0.7064165713310242,0.7064165713310242,0.0,0.7023472036361694,0.7023472036361694,0.0
original,4,2,184,0.6992537906646729,0.6992537906646729,0.0,0.7098818639755249,0.7098818639755249,0.0
original,4,2,185,0.7142645771980286,0.7142645771980286,0.0,0.6939774909973144,0.6939774909973144,0.0
original,4,2,186,0.7142339373588562,0.7142339373588562,0.0,0.6973432205200195,0.6973432205200195,0.0
original,4,2,187,0.7237159057617187,0.7237159057617187,0.0,0.7165150042533874,0.7165150042533874,0.0
original,4,2,188,0.7201197431564331,0.7201197431564331,0.0,0.7107696667671204,0.7107696667671204,0.0
original,4,2,189,0.7281755512237549,0.7281755512237549,0.0,0.7085932227134705,0.7085932227134705,0.0
original,4,2,190,0.7188329735755921,0.7188329735755921,0.0,0.7002509620666504,0.7002509620666504,0.0
original,4,2,191,0.6989450098037719,0.6989450098037719,0.0,0.7018058856964111,0.7018058856964111,0.0
original,4,2,192,0.7256404737472534,0.7256404737472534,0.0,0.6980955289840698,0.6980955289840698,0.0
original,4,2,193,0.7099859214782714,0.7099859214782714,0.0,0.7070494170188903,0.7070494170188903,0.0
original,4,2,194,0.6890395757675171,0.6890395757675171,0.0,0.7052370703697205,0.7052370703697205,0.0
original,4,2,195,0.726508074760437,0.726508074760437,0.0,0.7158389219284058,0.7158389219284058,0.0
original,4,2,196,0.7021962831497193,0.7021962831497193,0.0,0.6951601244926453,0.6951601244926453,0.0
original,4,2,197,0.6932092214584351,0.6932092214584351,0.0,0.7032672875404358,0.7032672875404358,0.0
original,4,2,198,0.7172339360237121,0.7172339360237121,0.0,0.6996653172492981,0.6996653172492981,0.0
original,4,2,199,0.713595825099945,0.713595825099945,0.0,0.712626420879364,0.712626420879364,0.0
original,4,2,200,0.7252227643966674,0.7252227643966674,0.0,0.7236127283096313,0.7236127283096313,0.0
original,4,2,201,0.7086838105201722,0.7086838105201722,0.0,0.7021093066215515,0.7021093066215515,0.0
original,4,2,202,0.7199927114486694,0.7199927114486694,0.0,0.7117695033073426,0.7117695033073426,0.0
original,4,2,203,0.716024994468689,0.716024994468689,0.0,0.7014052518844605,0.7014052518844605,0.0
original,4,2,204,0.6979449138641357,0.6979449138641357,0.0,0.7076345837593079,0.7076345837593079,0.0
original,4,2,205,0.7073904981613159,0.7073904981613159,0.0,0.7066145833969116,0.7066145833969116,0.0
original,4,2,206,0.7334878542900085,0.7334878542900085,0.0,0.688889115524292,0.688889115524292,0.0
original,4,2,207,0.7128148293495178,0.7128148293495178,0.0,0.6963550427436829,0.6963550427436829,0.0
original,4,2,208,0.7040436825752259,0.7040436825752259,0.0,0.7152565900802612,0.7152565900802612,0.0
original,4,2,209,0.717786991596222,0.717786991596222,0.0,0.7240184058189392,0.7240184058189392,0.0
original,4,2,210,0.7005298836708069,0.7005298836708069,0.0,0.6991750454902649,0.6991750454902649,0.0
original,4,2,211,0.7153806247711182,0.7153806247711182,0.0,0.6991981291770935,0.6991981291770935,0.0
original,4,2,212,0.695651909160614,0.695651909160614,0.0,0.6824116207122802,0.6824116207122802,0.0
original,4,2,213,0.7045771046638489,0.7045771046638489,0.0,0.7099825770378113,0.7099825770378113,0.0
original,4,2,214,0.7338202929496765,0.7338202929496765,0.0,0.6927734280586243,0.6927734280586243,0.0
original,4,2,215,0.7064277636528015,0.7064277636528015,0.0,0.7061998135566712,0.7061998135566712,0.0
original,4,2,216,0.7158547699928284,0.7158547699928284,0.0,0.7129625211715698,0.7129625211715698,0.0
original,4,2,217,0.7301539101600647,0.7301539101600647,0.0,0.6939296577453613,0.6939296577453613,0.0
original,4,2,218,0.705778368473053,0.705778368473053,0.0,0.6967378953933716,0.6967378953933716,0.0
original,4,2,219,0.7299920833587646,0.7299920833587646,0.0,0.7044958770751953,0.7044958770751953,0.0
original,4,2,220,0.730665001487732,0.730665001487732,0.0,0.702817564201355,0.702817564201355,0.0
original,4,2,221,0.7132629396438599,0.7132629396438599,0.0,0.6855973980903626,0.6855973980903626,0.0
original,4,2,222,0.707598238658905,0.707598238658905,0.0,0.6864024524688721,0.6864024524688721,0.0
original,4,2,223,0.7288011547088623,0.7288011547088623,0.0,0.7025192742347717,0.7025192742347717,0.0
original,4,2,224,0.7237851404190063,0.7237851404190063,0.0,0.7023542234420777,0.7023542234420777,0.0
original,4,2,225,0.7126351569175721,0.7126351569175721,0.0,0.7128330933570862,0.7128330933570862,0.0
original,4,2,226,0.7063492777824402,0.7063492777824402,0.0,0.7211215399742127,0.7211215399742127,0.0
original,4,2,227,0.730769012928009,0.730769012928009,0.0,0.716238505268097,0.716238505268097,0.0
original,4,2,228,0.7196068273544312,0.7196068273544312,0.0,0.6838779260635376,0.6838779260635376,0.0
original,4,2,229,0.6936580648422241,0.6936580648422241,0.0,0.6873850772857666,0.6873850772857666,0.0
original,4,2,230,0.7184092163085938,0.7184092163085938,0.0,0.7141198921203613,0.7141198921203613,0.0
original,4,2,231,0.7252256834030152,0.7252256834030152,0.0,0.6841599293708801,0.6841599293708801,0.0
original,4,2,232,0.7305131837844848,0.7305131837844848,0.0,0.7037264110565186,0.7037264110565186,0.0
original,4,2,233,0.6934353135108948,0.6934353135108948,0.0,0.6898776691436768,0.6898776691436768,0.0
original,4,2,234,0.7136710535049439,0.7136710535049439,0.0,0.7158378100395203,0.7158378100395203,0.0
original,4,2,235,0.7044374193191528,0.7044374193191528,0.0,0.695177693939209,0.695177693939209,0.0
original,4,2,236,0.7168715451240539,0.7168715451240539,0.0,0.7038051672935486,0.7038051672935486,0.0
original,4,2,237,0.719517791557312,0.719517791557312,0.0,0.6912380129814147,0.6912380129814147,0.0
original,4,2,238,0.7178500221252442,0.7178500221252442,0.0,0.7105715578079224,0.7105715578079224,0.0
original,4,2,239,0.7123866075515747,0.7123866075515747,0.0,0.7063048796653748,0.7063048796653748,0.0
original,4,2,240,0.7089606914520263,0.7089606914520263,0.0,0.7074267048835754,0.7074267048835754,0.0
original,4,2,241,0.7174006833076477,0.7174006833076477,0.0,0.6941771317481995,0.6941771317481995,0.0
original,4,2,242,0.7168947750091553,0.7168947750091553,0.0,0.6946647368431091,0.6946647368431091,0.0
original,4,2,243,0.7162961819648742,0.7162961819648742,0.0,0.7008194877624512,0.7008194877624512,0.0
original,4,2,244,0.7016573804855347,0.7016573804855347,0.0,0.690366467666626,0.690366467666626,0.0
original,4,2,245,0.731548577785492,0.731548577785492,0.0,0.7104593263626099,0.7104593263626099,0.0
original,4,2,246,0.7030513449668885,0.7030513449668885,0.0,0.6822154984474182,0.6822154984474182,0.0
original,4,2,247,0.7135815790176392,0.7135815790176392,0.0,0.708403395652771,0.708403395652771,0.0
original,4,2,248,0.7051524837493897,0.7051524837493897,0.0,0.6894085951805115,0.6894085951805115,0.0
original,4,2,249,0.68131643409729,0.68131643409729,0.0,0.6998947093009948,0.6998947093009948,0.0
original,4,2,250,0.7324559554100036,0.7324559554100036,0.0,0.7136445572853088,0.7136445572853088,0.0
original,4,2,251,0.7009381234169006,0.7009381234169006,0.0,0.7040783870697022,0.7040783870697022,0.0
original,4,2,252,0.7205514418601989,0.7205514418601989,0.0,0.6956892615318299,0.6956892615318299,0.0
original,4,2,253,0.7038116208076477,0.7038116208076477,0.0,0.6862151245117187,0.6862151245117187,0.0
original,4,2,254,0.7213048647880554,0.7213048647880554,0.0,0.7124857851028442,0.7124857851028442,0.0
original,4,2,255,0.7104895823478699,0.7104895823478699,0.0,0.6848291619300843,0.6848291619300843,0.0
original,4,2,256,0.7141069082260132,0.7141069082260132,0.0,0.7096439679145813,0.7096439679145813,0.0
original,4,2,257,0.7055289272308349,0.7055289272308349,0.0,0.7106191163063049,0.7106191163063049,0.0
original,4,2,258,0.6999441951751709,0.6999441951751709,0.0,0.6861428923606873,0.6861428923606873,0.0
original,4,2,259,0.6895431640625,0.6895431640625,0.0,0.7099146089553833,0.7099146089553833,0.0
original,4,2,260,0.7221184784889221,0.7221184784889221,0.0,0.6916368686676025,0.6916368686676025,0.0
original,4,2,261,0.7216140789985657,0.7216140789985657,0.0,0.6996695639610291,0.6996695639610291,0.0
original,4,2,262,0.7291165047645569,0.7291165047645569,0.0,0.7175869327545166,0.7175869327545166,0.0
original,4,2,263,0.7130101375579834,0.7130101375579834,0.0,0.6974469098091125,0.6974469098091125,0.0
original,4,2,264,0.7174625431060792,0.7174625431060792,0.0,0.694626547908783,0.694626547908783,0.0
original,4,2,265,0.7246510159492493,0.7246510159492493,0.0,0.6778118938446045,0.6778118938446045,0.0
original,4,2,266,0.7219243154525757,0.7219243154525757,0.0,0.7024765501976014,0.7024765501976014,0.0
original,4,2,267,0.726720032787323,0.726720032787323,0.0,0.6978926746368408,0.6978926746368408,0.0
original,4,2,268,0.7270789039611817,0.7270789039611817,0.0,0.7050744753837586,0.7050744753837586,0.0
original,4,2,269,0.7126964437484741,0.7126964437484741,0.0,0.6954756441116333,0.6954756441116333,0.0
original,4,2,270,0.6933974920272827,0.6933974920272827,0.0,0.6925366555213929,0.6925366555213929,0.0
original,4,2,271,0.7046353796005249,0.7046353796005249,0.0,0.7037489767074585,0.7037489767074585,0.0
original,4,2,272,0.7325087125778198,0.7325087125778198,0.0,0.7028852644920349,0.7028852644920349,0.0
original,4,2,273,0.718570349407196,0.718570349407196,0.0,0.688596566104889,0.688596566104889,0.0
original,4,2,274,0.687576314163208,0.687576314163208,0.0,0.6955792581558228,0.6955792581558228,0.0
original,4,2,275,0.7195344160079956,0.7195344160079956,0.0,0.7046260358810424,0.7046260358810424,0.0
original,4,2,276,0.7296024140357971,0.7296024140357971,0.0,0.6824740485191345,0.6824740485191345,0.0
original,4,2,277,0.6951654001235962,0.6951654001235962,0.0,0.6993877659797668,0.6993877659797668,0.0
original,4,2,278,0.7025710947990418,0.7025710947990418,0.0,0.7010441700935364,0.7010441700935364,0.0
original,4,2,279,0.6972763737678528,0.6972763737678528,0.0,0.6987243175506592,0.6987243175506592,0.0
original,4,2,280,0.7198582004547119,0.7198582004547119,0.0,0.6905515947341919,0.6905515947341919,0.0
original,4,2,281,0.7057032910346985,0.7057032910346985,0.0,0.6883372194290162,0.6883372194290162,0.0
original,4,2,282,0.7198023265838623,0.7198023265838623,0.0,0.7045037715911865,0.7045037715911865,0.0
original,4,2,283,0.7215213584899902,0.7215213584899902,0.0,0.6930277432441712,0.6930277432441712,0.0
original,4,2,284,0.7145270986557006,0.7145270986557006,0.0,0.6862003962516785,0.6862003962516785,0.0
original,4,2,285,0.7029663146018982,0.7029663146018982,0.0,0.7003791445732117,0.7003791445732117,0.0
original,4,2,286,0.7089446292877197,0.7089446292877197,0.0,0.6836605171203614,0.6836605171203614,0.0
original,4,2,287,0.7018490114212036,0.7018490114212036,0.0,0.7082419097900391,0.7082419097900391,0.0
original,4,2,288,0.6994459698677064,0.6994459698677064,0.0,0.6794365385055542,0.6794365385055542,0.0
original,4,2,289,0.6941928127288818,0.6941928127288818,0.0,0.6837810759544373,0.6837810759544373,0.0
original,4,2,290,0.7329063356399537,0.7329063356399537,0.0,0.694657380104065,0.694657380104065,0.0
original,4,2,291,0.7135485630989075,0.7135485630989075,0.0,0.7032354844093323,0.7032354844093323,0.0
original,4,2,292,0.7205290444374084,0.7205290444374084,0.0,0.7002285467147827,0.7002285467147827,0.0
original,4,2,293,0.7216795893669128,0.7216795893669128,0.0,0.6993855918884277,0.6993855918884277,0.0
original,4,2,294,0.715045365524292,0.715045365524292,0.0,0.6989523425102234,0.6989523425102234,0.0
original,4,2,295,0.7366559833526611,0.7366559833526611,0.0,0.7112977725028992,0.7112977725028992,0.0
original,4,2,296,0.7122092641830444,0.7122092641830444,0.0,0.6914694648742675,0.6914694648742675,0.0
original,4,2,297,0.7179724550247193,0.7179724550247193,0.0,0.7048739673614502,0.7048739673614502,0.0
original,4,2,298,0.7189694515228271,0.7189694515228271,0.0,0.7038175915718079,0.7038175915718079,0.0
original,4,2,299,0.7162419732093811,0.7162419732093811,0.0,0.7165491149902343,0.7165491149902343,0.0
original,4,2,300,0.716080571937561,0.716080571937561,0.0,0.6909725988388061,0.6909725988388061,0.0
original,4,2,301,0.7076784116744995,0.7076784116744995,0.0,0.691417679977417,0.691417679977417,0.0
original,4,2,302,0.7443142036437989,0.7443142036437989,0.0,0.6880861847877503,0.6880861847877503,0.0
original,4,2,303,0.703899921989441,0.703899921989441,0.0,0.7042296522140503,0.7042296522140503,0.0
original,4,2,304,0.7083462020874024,0.7083462020874024,0.0,0.7088502284049988,0.7088502284049988,0.0
original,4,2,305,0.7035275736808777,0.7035275736808777,0.0,0.6906671622276306,0.6906671622276306,0.0
original,4,2,306,0.7067915163993835,0.7067915163993835,0.0,0.6955147205352783,0.6955147205352783,0.0
original,4,2,307,0.739209771823883,0.739209771823883,0.0,0.6912540015220642,0.6912540015220642,0.0
original,4,2,308,0.7284221055030823,0.7284221055030823,0.0,0.7083018892288208,0.7083018892288208,0.0
original,4,2,309,0.6818680530548096,0.6818680530548096,0.0,0.678923583316803,0.678923583316803,0.0
original,4,2,310,0.6888418983459472,0.6888418983459472,0.0,0.6902767280578613,0.6902767280578613,0.0
original,4,2,311,0.705745614528656,0.705745614528656,0.0,0.7122276721954346,0.7122276721954346,0.0
